Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail
xxxxxxxx01,646263709780567,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,26/10/2023 10:48:18 AM,26/10/2023 10:48:18 AM,116.103.235.60:45441|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx01,705599424037505,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,26/10/2023 10:48:17 AM,26/10/2023 10:48:17 AM,116.103.235.60:43340|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx01,577633185538313,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 11:26:34 AM,25/10/2023 11:26:34 AM,116.103.235.60:51379|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx01,313928964585041,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 11:26:34 AM,25/10/2023 11:26:34 AM,116.103.235.60:53008|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx01,610470985468971,722 - Loyalty: Lấy ds quà hot deal,"PREMB_10.53.93.54:9080, MB_10.53.93.137:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:55:05 AM,25/10/2023 09:55:05 AM,116.103.235.60:54707|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,357946128636756,704 - Loyalty: Lấy ds quà tặng yêu thích,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:55:05 AM,25/10/2023 09:55:05 AM,116.103.235.60:64326|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,725445883373922,"700 - Loyalty: Kiểm tra KH có tk?, chi tiết tk","PREMB_10.53.93.56:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:55:05 AM,25/10/2023 09:55:05 AM,116.103.235.60:20015|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,390627622129325,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.72:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:50 AM,25/10/2023 09:54:50 AM,116.103.235.60:44652|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx01,38144857103935,101 - Xác nhận chuyển khoản nội bộ,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:48 AM,25/10/2023 09:54:48 AM,116.103.235.60:20410|10.53.54.87_Prod,00,Success,INFO-00,
xxxxxxxx01,930931847141687,100 - Khởi tạo chuyển khoản nội bộ,"PREMB_10.53.93.136:9080, MB_10.53.93.74:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:35 AM,25/10/2023 09:54:35 AM,116.103.235.60:33649|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,942243162246164,100 - Khởi tạo chuyển khoản nội bộ,"PREMB_10.53.93.136:9080, MB_10.53.93.72:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:54:23 AM,25/10/2023 09:54:23 AM,116.103.235.60:53988|10.53.54.87_Prod,ERROR-01,Giao dịch không thành công do số tiền còn lại sau giao dịch nhỏ hơn số dư tối thiểu. Quý khách vui lòng kiểm tra lại.,VALID-MIN-BALANCE,
xxxxxxxx01,964136973252197,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.55:9080, MB_10.53.93.84:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:13 AM,25/10/2023 09:54:13 AM,116.103.235.60:44687|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,826899393958524,240 - Lịch sử giao dịch gần đây,"PREMB_10.53.93.55:9080, MB_10.53.93.83:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:08 AM,25/10/2023 09:54:08 AM,116.103.235.60:36546|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,165593213266078,240 - Lịch sử giao dịch gần đây,"PREMB_10.53.93.55:9080, MB_10.53.93.83:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:08 AM,25/10/2023 09:54:08 AM,116.103.235.60:3965|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,589350196605014,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.74:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:05 AM,25/10/2023 09:54:05 AM,116.103.235.60:25474|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,936453635732309,13 - Cài đặt tài khoản mặc định,"PREMB_10.53.93.55:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:54:03 AM,25/10/2023 09:54:03 AM,116.103.235.60:42383|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,434163180979065,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.69:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:53:50 AM,25/10/2023 09:53:50 AM,116.103.235.60:3882|10.53.54.72_Prod,502_1073779200,Object not found,502_1073779200,BANK_ERROR
xxxxxxxx01,120207546797153,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:53:44 AM,25/10/2023 09:53:44 AM,116.103.235.60:59961|10.53.54.87_Prod,00,Thành công,00,
xxxxxxxx01,84856200540768,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.70:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:53:36 AM,25/10/2023 09:53:36 AM,116.103.235.60:15350|10.53.54.87_Prod,00,Thành công,00,
xxxxxxxx01,19472076693955,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.70:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:53:32 AM,25/10/2023 09:53:32 AM,116.103.235.60:5709|10.53.54.87_Prod,502_1073779200,Object not found,502_1073779200,BANK_ERROR
xxxxxxxx01,945041565076419,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.74:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:53:21 AM,25/10/2023 09:53:21 AM,116.103.235.60:12038|10.53.54.87_Prod,502_1073779200,Object not found,502_1073779200,BANK_ERROR
xxxxxxxx01,805821372920954,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.72:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:53:15 AM,25/10/2023 09:53:15 AM,116.103.235.60:24567|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,152164672288137,603 - Xác nhận Mở tài khoản số đẹp,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:53:09 AM,25/10/2023 09:53:09 AM,116.103.235.60:59794|10.53.54.72_Prod,00,Thành công,00,
xxxxxxxx01,880063524569805,602 - Khởi tạo Mở tài khoản số đẹp,"PREMB_10.53.93.65:9080, MB_10.53.93.73:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:55 AM,25/10/2023 09:52:55 AM,116.103.235.60:39702|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,810972159345778,722 - Loyalty: Lấy ds quà hot deal,"PREMB_10.53.93.54:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:48 AM,25/10/2023 09:52:48 AM,116.103.235.60:46228|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,766894167099475,705 - Loyalty: Lấy ds quà tặng gợi ý,"PREMB_10.53.93.54:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:48 AM,25/10/2023 09:52:48 AM,116.103.235.60:47007|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,769491986584121,704 - Loyalty: Lấy ds quà tặng yêu thích,"PREMB_10.53.93.54:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:48 AM,25/10/2023 09:52:47 AM,116.103.235.60:4486|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,397907502371748,718 - Loyalty: Lấy danh mục quà tặng (màn hình home),"PREMB_10.53.93.55:9080, MB_10.53.93.137:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:48 AM,25/10/2023 09:52:47 AM,116.103.235.60:13315|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,879163859418497,"700 - Loyalty: Kiểm tra KH có tk?, chi tiết tk","PREMB_10.53.93.54:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:57173|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,167271592498561,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:16652|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx01,364507728068321,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.70:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:39311|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,291403970224685,59 - Lấy thông tin version,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:6680|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxxx01,751248064190942,31 - Lấy danh sách Banner,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:4389|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx01,99386333558124,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:47 AM,116.103.235.60:44398|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx01,524404231905204,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:52:47 AM,25/10/2023 09:52:46 AM,116.103.235.60:61344|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx01,214194391685440,602 - Khởi tạo Mở tài khoản số đẹp,PREMB_10.53.93.63:9080,iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:52:44 AM,25/10/2023 09:52:44 AM,116.103.235.60:53003|10.53.54.87_Prod,98,Phiên đăng nhập hết hiệu lực hoặc tài khoản đăng nhập thiết bị khác. Quý khách vui lòng thực hiện đăng nhập lại,98,
xxxxxxxx01,69040057076582,420 - ekyc danh sách chi nhánh,"PREMB_10.53.93.56:9080, MB_10.53.93.137:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:50:38 AM,25/10/2023 09:50:38 AM,116.103.235.60:40221|10.53.54.82_Prod,00,Success,00,
xxxxxxxx01,946005041847635,423 - Lấy quận/huyện EKYC,"PREMB_10.53.93.56:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:50:34 AM,25/10/2023 09:50:34 AM,116.103.235.60:22250|10.53.54.91_Prod,00,Success,00,
xxxxxxxx01,579628114947513,419 - Lấy chi tỉnh/tp EKYC,"PREMB_10.53.93.55:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:50:32 AM,25/10/2023 09:50:32 AM,116.103.235.60:60149|10.53.54.81_Prod,00,Success,00,
xxxxxxxx01,159970453729554,601 - Lấy danh sách tài khoản số đẹp (theo nhóm),"PREMB_10.53.93.136:9080, MB_10.53.93.74:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:47:43 AM,25/10/2023 09:47:42 AM,116.103.235.60:42777|10.53.54.87_Prod,00,Lấy DS TK số đẹp thành công.,00,
xxxxxxxx01,849831768209655,601 - Lấy danh sách tài khoản số đẹp (theo nhóm),"PREMB_10.53.93.63:9080, MB_10.53.93.70:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:47:20 AM,25/10/2023 09:47:20 AM,116.103.235.60:22913|10.53.54.72_Prod,00,Lấy DS TK số đẹp thành công.,00,
xxxxxxxx01,714067847848260,601 - Lấy danh sách tài khoản số đẹp (theo nhóm),"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:47:06 AM,25/10/2023 09:47:06 AM,116.103.235.60:34852|10.53.54.87_Prod,00,Lấy DS TK số đẹp thành công.,00,
xxxxxxxx01,398212241822852,600 - Lấy nhóm tài khoản số đẹp,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:46:55 AM,25/10/2023 09:46:55 AM,116.103.235.60:43460|10.53.54.87_Prod,00,Lấy DS nhóm TK số đẹp thành công.,00,
xxxxxxxx01,792033956615562,433 - Danh sach hạn mức,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:46:14 AM,25/10/2023 09:46:14 AM,116.103.235.60:4026|10.53.54.82_Prod,00,Success,00,
xxxxxxxx01,590225242103232,820 - Kiểm tra đăng ký BSMS,"PREMB_10.53.93.54:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:45:11 AM,25/10/2023 09:45:11 AM,116.103.235.60:33052|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,160587555571387,722 - Loyalty: Lấy ds quà hot deal,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:51739|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,335828207183760,705 - Loyalty: Lấy ds quà tặng gợi ý,"PREMB_10.53.93.54:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:38 AM,25/10/2023 09:44:37 AM,116.103.235.60:43968|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,499185938021519,704 - Loyalty: Lấy ds quà tặng yêu thích,"PREMB_10.53.93.56:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:26207|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,692910033600215,718 - Loyalty: Lấy danh mục quà tặng (màn hình home),"PREMB_10.53.93.55:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:59776|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,844378548095165,"700 - Loyalty: Kiểm tra KH có tk?, chi tiết tk","PREMB_10.53.93.54:9080, MB_10.53.93.75:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:41493|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,430862179139002,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:5752|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx01,824828930461228,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.71:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:32091|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx01,38148716258774,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.66:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:41900|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxxx01,828953392292915,31 - Lấy danh sách Banner,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:50849|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx01,150488199143649,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:37 AM,25/10/2023 09:44:37 AM,116.103.235.60:41918|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx01,669876800898740,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:44:36 AM,25/10/2023 09:44:36 AM,116.103.235.60:2775|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx01,790237031510787,722 - Loyalty: Lấy ds quà hot deal,"PREMB_10.53.93.56:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:39:10 AM,25/10/2023 09:39:10 AM,116.103.235.60:39895|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,135237415120532,704 - Loyalty: Lấy ds quà tặng yêu thích,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:39:10 AM,25/10/2023 09:39:10 AM,116.103.235.60:24214|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,228096061819963,"700 - Loyalty: Kiểm tra KH có tk?, chi tiết tk","PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:39:10 AM,25/10/2023 09:39:09 AM,116.103.235.60:10403|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,318085247155567,220 - Lấy danh sách danh bạ thụ hưởng,"PREMB_10.53.93.54:9080, MB_10.53.93.84:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:37:38 AM,25/10/2023 09:37:38 AM,116.103.235.60:11219|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,944106188840908,223 - Xóa danh bạ thụ hưởng,"PREMB_10.53.93.55:9080, MB_10.53.93.83:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:37:38 AM,25/10/2023 09:37:38 AM,116.103.235.60:20818|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,10137420746077,220 - Lấy danh sách danh bạ thụ hưởng,"PREMB_10.53.93.56:9080, MB_10.53.93.83:8082",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:37:30 AM,25/10/2023 09:37:30 AM,116.103.235.60:55293|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,335901797183554,202 - Lấy danh sách ngân hàng ck ngoài,"PREMB_10.53.93.56:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:37:30 AM,25/10/2023 09:37:30 AM,116.103.235.60:52562|10.53.54.82_Prod,00,Success,00,
xxxxxxxx01,276840638318694,561 - Thẻ trả trước - Danh sách thẻ đã phát hành,"PREMB_10.53.93.55:9080, MB_10.53.93.138:8087",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,False,25/10/2023 09:36:57 AM,25/10/2023 09:36:57 AM,116.103.235.60:37615|10.53.54.91_Prod,118,,BANK-GETCUSTOMERINFOANDLISTCARD-118,
xxxxxxxx01,228630737985958,310 - Lấy danh sách thẻ,"PREMB_10.53.93.56:9080, MB_10.53.93.138:8087",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:37:33 AM,25/10/2023 09:36:57 AM,116.103.235.60:37304|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx01,505963255225380,310 - Lấy danh sách thẻ,"PREMB_10.53.93.56:9080, MB_10.53.93.82:8087",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:36:57 AM,25/10/2023 09:36:57 AM,116.103.235.60:7583|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx01,836853011406367,310 - Lấy danh sách thẻ,"PREMB_10.53.93.56:9080, MB_10.53.93.81:8087",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:36:57 AM,25/10/2023 09:36:57 AM,116.103.235.60:24362|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx01,40589022210939,12 - Lấy lịch sử tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.69:8088",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:36:03 AM,25/10/2023 09:36:03 AM,116.103.235.60:12814|10.53.54.72_Prod,00,Thành công,00,
xxxxxxxx01,444786474733696,722 - Loyalty: Lấy ds quà hot deal,"PREMB_10.53.93.54:9080, MB_10.53.93.76:8083",iPhone 12 Pro Max,IOS,16.6.1,5218,014D257C-4205-4306-9D21-D4D0A1EA58F21639369419,Success,25/10/2023 09:35:57 AM,25/10/2023 09:35:56 AM,116.103.235.60:51562|10.53.54.82_Prod,00,Thành công,00,
